subject	run	trial	syllable	wav_file	syllable_number	onset_sec	offset_sec
sub-05	2	2	how	sub-05_run-02_trial-02.wav	13	2.6325	2.8125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	14	2.8125	3.0125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	15	3.0125	3.2125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	16	3.2125	3.4125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	17	3.4125	3.6125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	18	3.6125	3.8325
sub-05	2	2	how	sub-05_run-02_trial-02.wav	19	3.8325	4.0125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	20	4.0125	4.2125
sub-05	2	2	how	sub-05_run-02_trial-02.wav	21	4.2125	4.4925
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	1	0.3125	0.4725
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	2	0.5525	0.6325
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	3	0.7325	0.9125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	4	0.9125	1.1125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	5	1.1125	1.2925
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	6	1.2925	1.4925
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	7	1.4925	1.6925
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	8	1.6925	1.9125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	9	1.9125	2.1125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	10	2.1125	2.2325
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	11	2.3125	2.5125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	12	2.5125	2.6925
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	13	2.6925	2.8125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	14	2.8925	3.0725
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	15	3.0725	3.2725
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	16	3.2725	3.4525
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	17	3.4525	3.6725
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	18	3.6725	3.8525
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	19	3.8525	4.0525
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	20	4.0525	4.2325
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	21	4.2325	4.4125
sub-05	2	3	thought	sub-05_run-02_trial-03.wav	22	4.4125	4.5725
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	1	0.4725	0.6725
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	2	0.6725	0.8325
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	3	0.8325	1.0125
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	4	1.0125	1.2125
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	5	1.2125	1.3925
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	6	1.3925	1.5725
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	7	1.5725	1.7525
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	8	1.7525	1.9525
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	9	1.9525	2.1325
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	10	2.1325	2.3325
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	11	2.3325	2.5325
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	12	2.5325	2.7125
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	13	2.7125	2.8925
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	14	2.8925	3.0925
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	15	3.0925	3.2725
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	16	3.2725	3.4725
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	17	3.4725	3.6725
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	18	3.6725	3.8525
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	19	3.8525	4.0525
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	20	4.0525	4.2325
sub-05	2	4	mih	sub-05_run-02_trial-04.wav	21	4.2325	4.4525
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	1	0.4125	0.7925
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	2	0.7925	1.0125
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	3	1.0125	1.2325
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	4	1.2325	1.4525
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	5	1.4525	1.6925
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	6	1.7525	1.9925
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	7	1.9925	2.2525
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	8	2.2525	2.5325
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	9	2.5325	2.8125
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	10	2.8125	3.0925
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	11	3.0925	3.3325
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	12	3.3325	3.5725
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	13	3.5725	3.8725
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	14	3.8725	4.1325
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	15	4.1325	4.3725
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	16	4.3725	4.6525
sub-05	2	5	throne	sub-05_run-02_trial-05.wav	17	4.6525	4.9325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	1	0.1725	0.6125
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	2	0.6125	0.7325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	3	0.7325	0.8725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	4	0.8725	1.0125
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	5	1.0125	1.1525
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	6	1.1525	1.2725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	7	1.2725	1.4325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	8	1.4325	1.5725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	9	1.5725	1.7325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	10	1.7325	1.8525
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	11	1.8525	2.0125
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	12	2.0125	2.1325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	13	2.1325	2.2925
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	14	2.2925	2.4325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	15	2.4325	2.5725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	16	2.5725	2.7325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	17	2.7325	2.8725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	18	2.8725	3.0125
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	19	3.0125	3.1325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	20	3.1325	3.2925
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	21	3.2925	3.4325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	22	3.4325	3.5725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	23	3.5725	3.7125
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	24	3.7125	3.8925
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	25	3.8925	4.0325
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	26	4.0325	4.1725
sub-05	2	6	neh	sub-05_run-02_trial-06.wav	27	4.1725	4.6925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	1	0.2925	0.4725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	2	0.4725	0.6125
sub-05	2	7	per	sub-05_run-02_trial-07.wav	3	0.6125	0.7325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	4	0.7925	0.8725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	5	0.9525	1.1325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	6	1.1325	1.2925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	7	1.2925	1.3725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	8	1.4525	1.5325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	9	1.6125	1.7925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	10	1.7925	1.8725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	11	1.9525	2.0525
sub-05	2	7	per	sub-05_run-02_trial-07.wav	12	2.1325	2.2925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	13	2.2925	2.3925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	14	2.4725	2.6325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	15	2.6325	2.8125
sub-05	2	7	per	sub-05_run-02_trial-07.wav	16	2.8125	2.9725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	17	2.9725	3.0925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	18	3.1525	3.2525
sub-05	2	7	per	sub-05_run-02_trial-07.wav	19	3.3325	3.4925
sub-05	2	7	per	sub-05_run-02_trial-07.wav	20	3.4925	3.6725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	21	3.6725	3.7725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	22	3.8525	4.0325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	23	4.0325	4.1325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	24	4.1925	4.3725
sub-05	2	7	per	sub-05_run-02_trial-07.wav	25	4.3725	4.5325
sub-05	2	7	per	sub-05_run-02_trial-07.wav	26	4.5325	4.7325
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	1	0.5325	0.6525
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	2	0.6925	0.8125
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	3	0.8725	0.9925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	4	1.0725	1.1925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	5	1.2525	1.3525
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	6	1.4125	1.5325
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	7	1.5925	1.7125
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	8	1.7925	1.8925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	9	1.9525	2.0725
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	10	2.1525	2.2725
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	11	2.3325	2.4525
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	12	2.5325	2.6925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	13	2.6925	2.8325
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	14	2.8925	2.9925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	15	3.0725	3.1925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	16	3.2925	3.3925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	17	3.4725	3.5725
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	18	3.6525	3.8125
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	19	3.8525	3.9925
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	20	4.0325	4.1325
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	21	4.1925	4.3125
sub-05	2	8	peck	sub-05_run-02_trial-08.wav	22	4.3525	4.4325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	1	0.3525	0.5325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	2	0.5325	0.6925
sub-05	2	9	much	sub-05_run-02_trial-09.wav	3	0.6925	0.8525
sub-05	2	9	much	sub-05_run-02_trial-09.wav	4	0.8525	1.0125
sub-05	2	9	much	sub-05_run-02_trial-09.wav	5	1.0125	1.2125
sub-05	2	9	much	sub-05_run-02_trial-09.wav	6	1.2125	1.3725
sub-05	2	9	much	sub-05_run-02_trial-09.wav	7	1.3725	1.5925
sub-05	2	9	much	sub-05_run-02_trial-09.wav	8	1.5925	1.7725
sub-05	2	9	much	sub-05_run-02_trial-09.wav	9	1.7725	1.9325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	10	1.9325	2.1325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	11	2.1325	2.3325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	12	2.3325	2.5325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	13	2.5325	2.7125
sub-05	2	9	much	sub-05_run-02_trial-09.wav	14	2.7125	2.8725
sub-05	2	9	much	sub-05_run-02_trial-09.wav	15	2.8725	3.0525
sub-05	2	9	much	sub-05_run-02_trial-09.wav	16	3.0525	3.2925
sub-05	2	9	much	sub-05_run-02_trial-09.wav	17	3.2925	3.4925
sub-05	2	9	much	sub-05_run-02_trial-09.wav	18	3.4925	3.6925
sub-05	2	9	much	sub-05_run-02_trial-09.wav	19	3.6925	3.8725
sub-05	2	9	much	sub-05_run-02_trial-09.wav	20	3.8725	4.0525
sub-05	2	9	much	sub-05_run-02_trial-09.wav	21	4.0525	4.2325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	22	4.2325	4.4325
sub-05	2	9	much	sub-05_run-02_trial-09.wav	23	4.4725	4.6925
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	1	0.4725	0.6525
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	2	0.6525	0.8325
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	3	0.8325	0.9925
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	4	0.9925	1.1725
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	5	1.1725	1.3525
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	6	1.3525	1.5325
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	7	1.5325	1.7125
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	8	1.7125	1.8925
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	9	1.8925	2.0725
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	10	2.0725	2.2325
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	11	2.2325	2.4125
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	12	2.4125	2.6125
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	13	2.6125	2.7725
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	14	2.7725	2.9325
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	15	2.9325	3.1125
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	16	3.1125	3.2925
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	17	3.2925	3.4925
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	18	3.4925	3.6725
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	19	3.6725	3.8525
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	20	3.8525	4.0525
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	21	4.0525	4.2125
sub-05	2	10	juh	sub-05_run-02_trial-10.wav	22	4.2125	4.4325
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	1	0.2125	0.3525
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	2	0.4125	0.5525
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	3	0.6525	0.8925
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	4	0.8925	1.0525
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	5	1.1725	1.3125
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	6	1.4125	1.5525
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	7	1.6725	1.8125
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	8	1.9125	2.0525
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	9	2.1525	2.3925
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	10	2.3925	3.0325
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	11	3.1325	3.3325
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	12	3.3925	3.5725
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	13	3.6325	3.7925
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	14	3.8725	4.0325
sub-05	2	11	picked	sub-05_run-02_trial-11.wav	15	4.1125	4.2125
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	1	0.5525	0.7725
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	2	0.8325	0.9725
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	3	1.0325	1.2525
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	4	1.2525	1.5125
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	5	1.5125	1.5925
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	6	1.5925	1.8925
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	7	1.8925	2.2125
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	8	2.2125	2.6725
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	9	2.7125	3.0525
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	10	3.1525	3.4325
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	11	3.5325	3.9125
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	12	4.0525	4.1125
sub-05	2	12	thrilled	sub-05_run-02_trial-12.wav	13	4.2125	4.6925
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	1	0.2725	0.5725
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	2	0.5725	0.7525
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	3	0.7525	0.9925
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	4	0.9925	1.1925
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	5	1.1925	1.4125
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	6	1.4125	1.6325
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	7	1.6325	1.7325
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	8	1.7325	1.8525
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	9	1.8525	2.1125
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	10	2.1125	2.3325
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	11	2.3325	2.5725
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	12	2.5725	2.7925
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	13	2.7925	3.0325
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	14	3.0325	3.2725
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	15	3.3325	3.5325
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	16	3.5325	3.7725
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	17	3.8525	4.0525
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	18	4.0525	4.3125
sub-05	2	13	thir	sub-05_run-02_trial-13.wav	19	4.3125	4.6325
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	1	0.1125	0.2525
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	2	0.2525	0.4125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	3	0.4125	0.5725
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	4	0.5725	0.7525
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	5	0.7525	0.9125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	6	0.9125	1.0725
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	7	1.0725	1.2525
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	8	1.2525	1.4325
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	9	1.4325	1.6125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	10	1.6125	1.7925
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	11	1.7925	1.9725
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	12	1.9725	2.1525
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	13	2.1525	2.3325
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	14	2.3325	2.5325
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	15	2.5325	2.7125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	16	2.7125	2.8925
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	17	2.8925	3.1325
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	18	3.1325	3.3125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	19	3.3125	3.4925
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	20	3.4925	3.7125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	21	3.7125	3.8925
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	22	3.8925	4.0925
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	23	4.0925	4.3125
sub-05	2	14	fee	sub-05_run-02_trial-14.wav	24	4.3125	4.5725
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	1	0.1525	0.2525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	2	0.2525	0.3925
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	3	0.3925	0.5325
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	4	0.5325	0.6725
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	5	0.7125	0.8525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	6	0.8525	1.0125
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	7	1.0125	1.1525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	8	1.1925	1.3325
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	9	1.3325	1.4925
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	10	1.4925	1.6525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	11	1.6525	1.8125
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	12	1.8125	1.9725
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	13	1.9725	2.1525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	14	2.1525	2.2925
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	15	2.2925	2.4325
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	16	2.4325	2.6125
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	17	2.6125	2.7725
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	18	2.7725	2.9325
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	19	2.9325	3.0925
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	20	3.0925	3.2725
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	21	3.2725	3.4325
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	22	3.4325	3.5725
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	23	3.5725	3.7525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	24	3.7525	3.9325
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	25	3.9325	4.0525
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	26	4.0525	4.2125
sub-05	2	15	ti	sub-05_run-02_trial-15.wav	27	4.2125	4.4725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	1	0.2525	0.3725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	2	0.3725	0.5125
sub-05	2	16	per	sub-05_run-02_trial-16.wav	3	0.5125	0.5925
sub-05	2	16	per	sub-05_run-02_trial-16.wav	4	0.6725	0.8125
sub-05	2	16	per	sub-05_run-02_trial-16.wav	5	0.8125	0.9125
sub-05	2	16	per	sub-05_run-02_trial-16.wav	6	0.9125	1.0325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	7	1.0925	1.1725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	8	1.2525	1.3925
sub-05	2	16	per	sub-05_run-02_trial-16.wav	9	1.3925	1.4725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	10	1.5525	1.7125
sub-05	2	16	per	sub-05_run-02_trial-16.wav	11	1.7125	1.8725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	12	1.8725	2.0325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	13	2.0325	2.1925
sub-05	2	16	per	sub-05_run-02_trial-16.wav	14	2.1925	2.3525
sub-05	2	16	per	sub-05_run-02_trial-16.wav	15	2.3525	2.5325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	16	2.5325	2.6725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	17	2.6725	2.8325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	18	2.8325	2.9925
sub-05	2	16	per	sub-05_run-02_trial-16.wav	19	2.9925	3.0925
sub-05	2	16	per	sub-05_run-02_trial-16.wav	20	3.1725	3.3325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	21	3.3325	3.4325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	22	3.5125	3.6725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	23	3.6725	3.8325
sub-05	2	16	per	sub-05_run-02_trial-16.wav	24	3.8325	4.0125
sub-05	2	16	per	sub-05_run-02_trial-16.wav	25	4.0125	4.1725
sub-05	2	16	per	sub-05_run-02_trial-16.wav	26	4.1725	4.3525
