subject	run	trial	syllable	wav_file	syllable_number	onset_sec	offset_sec
sub-06	1	1	out	sub-06_run-01_trial-01.wav	1	0.7125	1.0725
sub-06	1	1	out	sub-06_run-01_trial-01.wav	2	1.1325	1.4525
sub-06	1	1	out	sub-06_run-01_trial-01.wav	3	1.5125	1.8125
sub-06	1	1	out	sub-06_run-01_trial-01.wav	4	1.8925	2.1725
sub-06	1	1	out	sub-06_run-01_trial-01.wav	5	2.2525	2.5325
sub-06	1	1	out	sub-06_run-01_trial-01.wav	6	2.5325	2.9125
sub-06	1	1	out	sub-06_run-01_trial-01.wav	7	2.9725	3.2925
sub-06	1	1	out	sub-06_run-01_trial-01.wav	8	3.3525	3.6325
sub-06	1	1	out	sub-06_run-01_trial-01.wav	9	3.6325	4.0125
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	1	0.1525	0.3325
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	2	0.6325	1.0125
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	3	1.0125	1.4125
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	4	1.4125	1.8325
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	5	1.9125	2.2725
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	6	2.3525	2.6525
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	7	2.6525	3.0725
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	8	3.0725	3.4925
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	9	3.4925	3.9325
sub-06	1	2	thir	sub-06_run-01_trial-02.wav	10	4.0125	4.5325
sub-06	1	3	how	sub-06_run-01_trial-03.wav	1	0.2725	0.6925
sub-06	1	3	how	sub-06_run-01_trial-03.wav	2	0.6925	1.0725
sub-06	1	3	how	sub-06_run-01_trial-03.wav	3	1.0725	1.4125
sub-06	1	3	how	sub-06_run-01_trial-03.wav	4	1.4125	1.7925
sub-06	1	3	how	sub-06_run-01_trial-03.wav	5	1.7925	2.1525
sub-06	1	3	how	sub-06_run-01_trial-03.wav	6	2.1525	2.5725
sub-06	1	3	how	sub-06_run-01_trial-03.wav	7	2.5725	3.0925
sub-06	1	3	how	sub-06_run-01_trial-03.wav	8	3.0925	3.5325
sub-06	1	3	how	sub-06_run-01_trial-03.wav	9	3.5325	4.0725
sub-06	1	3	how	sub-06_run-01_trial-03.wav	10	4.0725	4.3925
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	1	0.3125	0.6325
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	2	0.7125	1.1125
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	3	1.2525	1.6125
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	4	1.6925	2.0925
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	5	2.1725	2.4925
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	6	2.5925	2.9125
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	7	3.0325	3.3125
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	8	3.3925	3.6525
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	9	3.7525	4.0125
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	10	4.1125	4.2925
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	11	4.3725	4.5125
sub-06	1	4	caw	sub-06_run-01_trial-04.wav	12	4.5125	4.6525
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	1	0.3125	0.6325
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	2	0.6325	0.9325
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	3	0.9925	1.2125
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	4	1.2125	1.5125
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	5	1.5725	1.8925
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	6	2.0925	2.3725
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	7	2.3725	2.9925
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	8	3.1325	3.3725
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	9	3.4925	3.7925
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	10	3.9525	4.2125
sub-06	1	5	leh	sub-06_run-01_trial-05.wav	11	4.3725	4.5125
sub-06	1	6	much	sub-06_run-01_trial-06.wav	1	0.2925	0.8325
sub-06	1	6	much	sub-06_run-01_trial-06.wav	2	0.9725	1.3725
sub-06	1	6	much	sub-06_run-01_trial-06.wav	3	1.5125	1.8925
sub-06	1	6	much	sub-06_run-01_trial-06.wav	4	2.0325	2.3725
sub-06	1	6	much	sub-06_run-01_trial-06.wav	5	2.3725	2.6925
sub-06	1	6	much	sub-06_run-01_trial-06.wav	6	2.6925	2.9525
sub-06	1	6	much	sub-06_run-01_trial-06.wav	7	2.9525	3.2325
sub-06	1	6	much	sub-06_run-01_trial-06.wav	8	3.2325	3.4925
sub-06	1	6	much	sub-06_run-01_trial-06.wav	9	3.4925	3.7725
sub-06	1	6	much	sub-06_run-01_trial-06.wav	10	3.7725	4.0125
sub-06	1	6	much	sub-06_run-01_trial-06.wav	11	4.0125	4.2325
sub-06	1	6	much	sub-06_run-01_trial-06.wav	12	4.2725	4.4725
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	1	0.0725	0.2325
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	2	0.2325	0.4525
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	3	0.4525	0.6525
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	4	0.7125	0.9525
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	5	0.9525	1.1325
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	6	1.1325	1.5125
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	7	1.5525	1.7725
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	8	1.7725	1.9725
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	9	1.9725	2.2325
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	10	2.2325	2.4125
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	11	2.4125	2.6925
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	12	2.6925	2.8725
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	13	2.8725	3.1125
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	14	3.1125	3.2525
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	15	3.2525	3.5325
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	16	3.5325	3.7125
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	17	3.8125	4.0125
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	18	4.0125	4.2525
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	19	4.2525	4.4725
sub-06	1	7	airy	sub-06_run-01_trial-07.wav	20	4.4725	4.5925
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	1	0.2325	0.4725
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	2	0.5525	0.8125
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	3	0.8125	1.0525
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	4	1.0525	1.4525
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	5	1.5325	1.7525
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	6	1.8325	2.0925
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	7	2.1725	2.4125
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	8	2.4925	2.7125
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	9	2.7525	2.9325
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	10	2.9325	3.0925
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	11	3.0925	3.2125
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	12	3.2125	3.3525
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	13	3.4125	3.5125
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	14	3.5925	3.7725
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	15	3.7725	3.9325
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	16	3.9325	4.1325
sub-06	1	8	chuck	sub-06_run-01_trial-08.wav	17	4.1725	4.2725
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	1	0.0525	0.1725
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	2	0.1725	0.3325
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	3	0.3925	0.5125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	4	0.5725	0.6925
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	5	0.7525	0.8925
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	6	0.9525	1.0925
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	7	1.0925	1.2725
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	8	1.2725	1.4125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	9	1.4125	1.5925
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	10	1.6925	1.8125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	11	1.8725	2.0125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	12	2.0125	2.1725
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	13	2.1725	2.3125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	14	2.3725	2.4925
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	15	2.5525	2.6725
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	16	2.7325	2.8525
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	17	2.9325	3.0325
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	18	3.1325	3.2525
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	19	3.3125	3.4125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	20	3.4925	3.6125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	21	3.6925	3.8725
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	22	3.9525	4.1125
sub-06	1	9	ter	sub-06_run-01_trial-09.wav	23	4.2125	4.3125
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	1	0.1725	0.4325
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	2	0.4925	0.7525
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	3	0.8325	1.0725
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	4	1.1525	1.4125
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	5	1.4925	1.7325
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	6	1.7925	2.0325
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	7	2.1125	2.3325
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	8	2.4325	2.7525
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	9	2.8325	3.3125
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	10	3.3525	3.7125
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	11	3.7725	4.0325
sub-06	1	10	peck	sub-06_run-01_trial-10.wav	12	4.1125	4.3725
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	1	0.2925	0.4525
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	2	0.5125	0.5925
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	3	0.6725	0.9925
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	4	1.0725	1.3925
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	5	1.4725	1.7925
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	6	1.8925	2.2125
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	7	2.2925	2.6325
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	8	2.7125	3.0725
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	9	3.1525	3.4925
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	10	3.6125	3.9325
sub-06	1	11	picked	sub-06_run-01_trial-11.wav	11	3.9325	4.3925
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	1	0.0525	0.2725
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	2	0.3525	0.5925
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	3	0.6525	0.8925
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	4	0.9725	1.2125
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	5	1.2925	1.5325
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	6	1.5925	1.8125
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	7	1.8725	2.1325
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	8	2.1725	2.3525
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	9	2.4725	2.7125
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	10	2.8125	3.0725
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	11	3.1125	3.3925
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	12	3.3925	3.6725
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	13	3.7325	4.0325
sub-06	1	12	ther	sub-06_run-01_trial-12.wav	14	4.1125	4.2925
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	1	0.2525	0.5125
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	2	0.5125	0.6925
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	3	0.6925	0.8325
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	4	0.8325	0.9725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	5	0.9725	1.1125
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	6	1.1125	1.2725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	7	1.2725	1.4125
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	8	1.4125	1.5725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	9	1.5725	1.7525
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	10	1.7525	1.9525
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	11	1.9525	2.1725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	12	2.1725	2.3725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	13	2.3725	2.5325
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	14	2.5325	2.6725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	15	2.6725	2.8325
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	16	2.8325	2.9725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	17	2.9725	3.1525
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	18	3.1525	3.3125
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	19	3.3125	3.4925
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	20	3.4925	3.6725
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	21	3.6725	3.8125
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	22	3.8125	3.9925
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	23	3.9925	4.1925
sub-06	1	13	naw	sub-06_run-01_trial-13.wav	24	4.1925	4.3525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	1	0.1125	0.3525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	2	0.4125	0.6525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	3	0.7125	0.9925
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	4	1.0725	1.3325
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	5	1.4125	1.5725
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	6	1.6525	1.8525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	7	1.8525	2.0125
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	8	2.0125	2.1725
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	9	2.1725	2.3125
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	10	2.3725	2.4925
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	11	2.5725	2.7325
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	12	2.7325	2.8525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	13	2.9125	3.0525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	14	3.0525	3.2525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	15	3.2925	3.5325
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	16	3.6325	3.8525
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	17	3.9525	4.1725
sub-06	1	14	jur	sub-06_run-01_trial-14.wav	18	4.2325	4.4125
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	1	0.0525	0.2525
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	2	0.2525	0.3725
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	3	0.3725	0.4925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	4	0.4925	0.6325
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	5	0.6725	0.7725
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	6	0.8525	0.9325
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	7	0.9925	1.0925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	8	1.1725	1.2525
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	9	1.3325	1.4125
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	10	1.4925	1.5925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	11	1.5925	1.7325
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	12	1.7925	1.8925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	13	1.9525	2.0525
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	14	2.1125	2.1925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	15	2.2725	2.3525
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	16	2.4325	2.5125
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	17	2.6125	2.6925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	18	2.7725	2.8525
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	19	2.9325	3.0125
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	20	3.0925	3.1925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	21	3.2725	3.3525
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	22	3.4125	3.5125
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	23	3.5725	3.6925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	24	3.7525	3.8325
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	25	3.9125	3.9925
sub-06	1	15	pi	sub-06_run-01_trial-15.wav	26	4.0925	4.2725
sub-06	1	16	through	sub-06_run-01_trial-16.wav	1	0.1525	0.4925
sub-06	1	16	through	sub-06_run-01_trial-16.wav	2	0.4925	0.6525
sub-06	1	16	through	sub-06_run-01_trial-16.wav	3	0.6525	0.8525
sub-06	1	16	through	sub-06_run-01_trial-16.wav	4	0.8525	1.1925
sub-06	1	16	through	sub-06_run-01_trial-16.wav	5	1.1925	1.5125
sub-06	1	16	through	sub-06_run-01_trial-16.wav	6	1.5125	1.6125
sub-06	1	16	through	sub-06_run-01_trial-16.wav	7	1.6125	1.8525
sub-06	1	16	through	sub-06_run-01_trial-16.wav	8	1.8525	2.2325
sub-06	1	16	through	sub-06_run-01_trial-16.wav	9	2.2325	2.5525
sub-06	1	16	through	sub-06_run-01_trial-16.wav	10	2.5525	2.9725
sub-06	1	16	through	sub-06_run-01_trial-16.wav	11	2.9725	3.1925
sub-06	1	16	through	sub-06_run-01_trial-16.wav	12	3.1925	3.2925
sub-06	1	16	through	sub-06_run-01_trial-16.wav	13	3.2925	3.5525
sub-06	1	16	through	sub-06_run-01_trial-16.wav	14	3.5525	3.8725
sub-06	1	16	through	sub-06_run-01_trial-16.wav	15	3.8725	4.1325
sub-06	1	16	through	sub-06_run-01_trial-16.wav	16	4.1325	4.4125
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	1	0.1925	0.2925
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	2	0.3525	0.4925
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	3	0.5725	0.6725
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	4	0.7525	0.8525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	5	0.9325	1.0525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	6	1.0525	1.1725
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	7	1.2525	1.3525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	8	1.4325	1.5325
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	9	1.5925	1.7125
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	10	1.7725	1.8725
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	11	1.9525	2.0525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	12	2.1525	2.2325
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	13	2.3125	2.3925
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	14	2.4725	2.5925
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	15	2.6725	2.7725
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	16	2.8525	2.9525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	17	3.0325	3.1525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	18	3.2125	3.3125
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	19	3.3525	3.4725
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	20	3.5525	3.6525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	21	3.7325	3.8525
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	22	3.9125	4.0325
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	23	4.1325	4.2325
sub-06	1	17	ti	sub-06_run-01_trial-17.wav	24	4.2925	4.4125
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	1	0.1725	0.5525
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	2	0.6125	0.8925
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	3	1.0125	1.2925
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	4	1.2925	1.7325
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	5	1.7325	2.1125
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	6	2.1125	2.5325
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	7	2.5325	2.8925
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	8	2.8925	3.2925
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	9	3.2925	3.5925
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	10	3.5925	4.0125
sub-06	1	18	thieves	sub-06_run-01_trial-18.wav	11	4.0125	4.3925
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	1	0.0525	0.2925
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	2	0.2925	0.5325
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	3	0.5325	0.7725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	4	0.7725	1.0125
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	5	1.0125	1.1725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	6	1.1725	1.3725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	7	1.3725	1.5325
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	8	1.5325	1.7125
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	9	1.7725	1.9125
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	10	1.9125	2.0725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	11	2.0725	2.2925
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	12	2.2925	2.4725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	13	2.4725	2.6725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	14	2.6725	2.8725
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	15	2.9325	3.1125
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	16	3.1125	3.3325
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	17	3.3325	3.5525
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	18	3.5525	3.7525
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	19	3.7525	3.9325
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	20	3.9325	4.1325
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	21	4.1325	4.2925
sub-06	1	19	ver	sub-06_run-01_trial-19.wav	22	4.3525	4.4525
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	1	0.1525	0.3725
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	2	0.3725	0.6125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	3	0.6125	0.8525
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	4	0.8525	1.0125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	5	1.0125	1.2125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	6	1.2125	1.3725
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	7	1.3725	1.5525
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	8	1.5525	1.7325
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	9	1.7325	1.8725
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	10	1.8725	2.0725
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	11	2.0725	2.2725
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	12	2.2725	2.4525
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	13	2.4525	2.6525
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	14	2.6525	2.8125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	15	2.8125	3.0125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	16	3.0125	3.2125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	17	3.2125	3.3925
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	18	3.3925	3.5925
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	19	3.5925	3.7725
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	20	3.7725	3.9525
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	21	3.9525	4.1125
sub-06	1	20	neh	sub-06_run-01_trial-20.wav	22	4.1125	4.3325
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	1	0.0925	0.3925
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	2	0.3925	0.6325
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	3	0.6325	0.8125
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	4	0.8125	1.0925
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	5	1.0925	1.3325
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	6	1.3325	1.5125
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	7	1.5125	1.6925
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	8	1.6925	1.8525
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	9	1.8525	2.0725
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	10	2.0725	2.2525
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	11	2.2525	2.4525
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	12	2.4525	2.7125
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	13	2.7125	2.9925
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	14	2.9925	3.2725
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	15	3.2725	3.5325
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	16	3.5325	3.7125
sub-06	1	21	mih	sub-06_run-01_trial-21.wav	17	3.7125	3.8725
